id,hotel_cluster
7669,61 91 48 41 30
7670,81  2 57 91 48
7671,91 48 41 30 42
7672,91 48 41 30 42
7673,91 48 41 30 42
7674,91 48 41 30 42
7675, 1 45 79 54 24
7676,31 12 99  7  9
7677,91 48 41 30 42
7678,56 70 41 55 69
7679,91 48 41 30 42
7680,91 48 41 30 42
7681,91 48 41 30 42
7682, 8 99 64 35  9
7683,39 59 76 23 77
7684,95 91 48 41 30
7685,91 48 41 30 42
7686,91 48 41 30 42
7687,91 48 41 30 42
7688,48 91 48 41 30
7689,21 55 90 91 48
7690,91 48 41 30 42
7691,91 48 41 30 42
7692,91 48 41 30 42
7693,91 48 41 30 42
7694,91 48 41 30 42
7695,12 22 46 64 58
7696,91 48 41 30 42
7697,91 48 41 30 42
7698,91 48 41 30 42
7699, 9 68 72 95 16
7700,91 48 41 30 42
7701,91 48 41 30 42
7702,91 48 41 30 42
7703,77 94 13 95 16
7704,76 91 18 41 60
7705,91 48 41 30 42
7706,47 16 91 48 41
7707,91 48 41 30 42
7708,91 48 41 30 42
7709,91 48 41 30 42
7710,91 48 41 30 42
7711,10 39 50 51 91
7712,91 48 41 30 42
7713, 6  9 18 42 47
7714,95 68 91 48 41
7715,91 48 41 30 42
7716,50  4 39 10 23
7717, 1 45 79 54 24
7718,91 48 41 30 42
7719,41  1 21 79 91
7720,91 48 41 30 42
7721,84 50  6 55 68
7722,41 91 48 41 30
7723,91 91 48 41 30
7724, 7 77 10 32 20
7725, 1 45 91 48 41
7726, 0 19 91 48 41
7727,91 48 41 30 42
7728, 4 55 33 48 23
7729,91 48 41 30 42
7730,18 71 34 91 84
7731, 1 45 79 54 24
7732,91 48 41 30 42
7733,97 68 37 18 98
7734,61 81 11 29 30
7735,83 16 48 70  0
7736,95 18 41 91 37
7737,36 64  5  6 30
7738,33 83 91 48 41
7739,21 91 95 99 19
7740,56 70 98 17 41
7741,95 42 77 91 48
7742,31 50 30 83 90
7743,91 48 41 30 42
7744,91 48 41 30 42
7745,91 48 41 30 42
7746,91 48 41 30 42
7747,36 67 62 91 48
7748,91 48 41 30 42
7749,39 70 72 40 94
7750,91 48 41 30 42
7751,91 48 41 30 42
7752,58  6 91 48 41
7753,91 48 41 30 42
7754,91 48 41 30 42
7755,91 48 41 30 42
7756,33 28 41 91 48
7757,91 48 41 30 42
7758,91 48 41 30 42
7759,95 91 48 41 30
7760,55 70 16 95  2
7761,91 48 41 30 42
7762,21 69 26 65 75
7763,91 48 41 30 42
7764,85 57 33 64  6
7765, 7 85 25 12 57
7766,91 48 41 30 42
7767,56 41 70 21 69
7768,91 48 41 30 42
7769, 1 45 79 54 24
7770, 1 45 79 54 24
7771,50 91 48 41 30
7772, 1 45 79 54 24
7773,91 48 41 30 42
7774,91 48 41 30 42
7775,83 55 91 21 68
7776,65 52 96 66 87
7777,91 49  2 97 18
7778,97 86 11  6 99
7779,91 48 41 30 42
7780,91 48 41 30 42
7781,91 48 41 30 42
7782,26  4 55 84 87
7783,25 17 37 91 48
7784,91 25 59 72 91
7785,95 18 41 91 37
7786,91 48 41 30 42
7787,91 48 41 30 42
7788, 1 45 79 54 24
7789,47  6  7 48 83
7790,16 21 92 97 91
7791,31 10 39 49 55
7792,85 57 33 64  6
7793,16  4  6 13 47
7794,31 52 57 65 87
7795,91 48 41 30 42
7796,21  9 18 48 19
7797,51 59 25 21 91
7798,91 48 41 30 42
7799,97 86 11  6 99
7800, 7 77 10 32 20
7801,91 48 41 30 42
7802,91 48 41 30 42
7803,91 48 41 30 42
7804,91 48 41 30 42
7805,34 73 10 15 28
7806,56 41 70 21 69
7807,11 91 25 72 95
7808,91 48 41 30 42
7809,91 48 41 30 42
7810,91 48 41 30 42
7811,25  2 98 91 48
7812,91 48 41 30 42
7813,91 48 41 30 42
7814,31 91 48 41 30
7815, 4 91 48 41 30
7816,91 48 41 30 42
7817,91 48 41 30 42
7818,91 48 41 30 42
7819,63 44 91 48 41
7820,51 28 91 48 41
7821,91 48 41 30 42
7822,91 48 41 30 42
7823,91 48 41 30 42
7824,91 48 41 30 42
7825,77 91 48 41 30
7826,55 70 16 95  2
7827, 1 45 79 54 24
7828,28 73 13 32 33
7829,91 48 41 30 42
7830,91 48 41 30 42
7831,58 57 85 97 91
7832,59 16  2 14 12
7833,91 48 41 30 42
7834,91 48 41 30 42
7835,31 52 57 65 87
7836,91 48 41 30 42
7837,13 32 40 50 91
7838,70 84 99 83 41
7839,95 91 48 41 30
7840,91 48 41 30 42
7841,21 91  9 13 28
7842,95 91 48 41 30
7843,91 48 41 30 42
7844,91 48 41 30 42
7845,91 48 41 30 42
7846,21 91 95 99 19
7847,91 48 41 30 42
7848,91 48 41 30 42
7849,91 48 41 30 42
7850,92 28 36 91 48
7851,48 16 32 28 42
7852,91 48 41 30 42
7853,91 48 41 30 42
7854, 1 45 79 54 24
7855, 6  9 18 42 47
7856,91 48 41 30 42
7857,91 48 41 30 42
7858,91 48 41 30 42
7859,91 48 41 30 42
7860,26  4 55 84 87
7861,56 41 70 21 69
7862,66  3 31 53 65
7863, 1 45 79 54 24
7864,91 48 41 30 42
7865,91 48 41 30 42
7866,91 48 41 30 42
7867,91 48 41 30 42
7868,41  1 21 79 91
7869,91 48 41 30 42
7870,56 41 70 21 69
7871,55 70 16 95  2
7872,91 49  2 97 18
7873, 9 68 72 95 16
7874,91 48 41 30 42
7875,61 81 11 29 30
7876,91 48 41 30 42
7877,91 48 41 30 42
7878,91 48 41 30 42
7879,91 48 41 30 42
7880, 1 45 79 54 24
7881,25 26 31 15 39
7882,91 48 41 30 42
7883,91 48 41 30 42
7884,83 28 72 91 48
7885,91 48 41 30 42
7886,91 48 41 30 42
7887,91 48 41 30 42
7888, 9 98 76 95 23
7889,39 70 72 40 94
7890,40 23 32 39 41
7891,39 70 72 40 94
7892,91 48 41 30 42
7893,91 48 41 30 42
7894,40 41 56 70 31
7895, 6 16 95 55 69
7896,65 52 96 66 87
7897,39 70 72 40 94
7898,83 55 91 21 68
7899,36  6 12 46 29
7900,91 48 41 30 42
7901,91 48 41 30 42
7902,55 70 16 95  2
7903,16 68 89 91 48
7904,91 48 41 30 42
7905,91 48 41 30 42
7906,30 36 91 48 41
7907,12 91 48 41 30
7908,91 15 47 91 48
7909,91 48 41 30 42
7910,91 40 94 48 13
7911,34 91 48 41 30
7912,21 91  9 13 28
7913,72  4 70 16 26
7914,91 48 41 30 42
7915, 0 21 50 48 41
7916,91 48 41 30 42
7917,32 76 72 77  4
7918,91 48 41 30 42
7919,21 91 95 99 19
7920,95 68 98 70  9
7921,91 48 41 30 42
7922,91 48 41 30 42
7923,56 41 70 21 69
7924,70 21 55 56 83
7925,77 91 16 17 18
7926,91 48 41 30 42
7927,91 48 41 30 42
7928,91 48 41 30 42
7929,51 91 48 41 30
7930,39 70 72 40 94
7931,91 48 41 30 42
7932,39 91 48 41 30
7933,91 48 41 30 42
7934,65 52 96 66 87
7935,91 48 41 30 42
7936,91 48 41 30 42
7937,72  4 94 98  5
7938,10 77 91 48 41
7939,91 48 41 30 42
7940,91 21 49 59 91
7941,56 41 70 21 69
7942,91 48 41 30 42
7943,28 33 77 91 48
7944,77 94 13 95 16
7945,31 52 57 65 87
7946,46 82 67 91 48
7947,56 41 70 21 69
7948,95 18 41 91 37
7949,91 48 41 30 42
7950,91 48 41 30 42
7951,32 51 15 91 48
7952,91 48 41 30 42
7953,91 48 41 30 42
7954,56 41 70 21 69
7955, 4 91 48 41 30
7956,50 91 48 41 30
7957,91 48 41 30 42
7958,91 48 50 91 48
7959,99  7 94 48 91
7960, 2 80 52 65 26
7961,56 41 70 21 69
7962, 2 38 78 29 89
7963, 1 45 79 54 24
7964,39 70 72 40 94
7965, 1 45 79 54 24
7966,91 48 41 30 42
7967,52 58 80 91 48
7968,83 16 48 70  0
7969,91 48 41 30 42
7970,91 48 41 30 42
7971,91 48 41 30 42
7972,91 48 41 30 42
7973,91 48 41 30 42
7974, 1 45 79 54 24
7975,18 59  2 13 91
7976,68  9 91 48 41
7977,40 41 56 70 31
7978, 1 45 79 54 24
7979,91 48 41 30 42
7980,91 48 41 30 42
7981, 2 30 46 91 48
7982,99 91 48 41 30
7983, 9 98 76 95 23
7984,25 33 83 97 91
7985,11 20 33 91 48
7986, 1 45 79 54 24
7987,40 23 34 48 94
7988,76 91 18 41 60
7989,91 48 41 30 42
7990,91 48 41 30 42
7991,65 52 96 66 87
7992,91 48 41 30 42
7993,95 37 97 91 48
7994, 3 91 48 41 30
7995,26 84 92 20 34
7996,91 48 41 30 42
7997,91 48 41 30 42
7998,91 48 41 30 42
7999,77 91 48 41 30
8000,91 48 41 30 42
8001,91 48 41 30 42
8002,97 86 11  6 99
8003,65 31 34 63 75
8004, 3 26 28 44 68
8005,56 41 70 21 69
8006,40 41 56 70 31
8007,21  9 18 48 19
8008,19 68 18 41 91
8009,19 68 18 41 91
8010, 6 16 95 55 69
8011, 6 16 95 55 69
8012,68 69 95 91 48
8013,91 48 41 30 42
8014,39 70 72 40 94
8015,83 55 91 21 68
8016,91 48 41 30 42
8017,91 48 41 30 42
8018, 1 45 79 54 24
8019,46 43 20 78 67
8020,31 12 99  7  9
8021,38 58 86 20 64
8022,91 48 41 30 42
8023,91 48 41 30 42
8024,91 48 41 30 42
8025,91 48 41 30 42
8026,91 48 41 30 42
8027,91 48 41 30 42
8028,91 48 41 30 42
8029, 1 45 79 24 71
8030,81  2 57 91 48
8031,96 26 17 98 41
8032,83 55 91 21 68
8033,47 40 77 91 39
8034,91 48 41 30 42
8035, 5 15 37 39 47
8036,91 48 41 30 42
8037,18 91 48 41 30
8038,29 89 64 16 76
8039,91 48 41 30 42
8040,91 48 41 30 42
8041,91 48 41 30 42
8042,91 48 41 30 42
8043,30 65 66 17 96
8044,91 48 41 30 42
8045,87 29 82 14 51
8046, 1 45 79 24 71
8047,95 18 41 91 37
8048,58 64 29 93 91
8049,91 48 41 30 42
8050,97 86 30 64 25
8051,91 48 41 30 42
8052,99 29 64 91 48
8053,91 48 41 30 42
8054,91 48 41 30 42
8055,91 48 41 30 42
8056,91 48 41 30 42
8057,91 48 41 30 42
8058,14 15 33 99 32
8059,81 32 47 91 48
8060,91 48 41 30 42
8061,76 91 18 41 60
8062,91 48 41 30 42
8063,15 35 99  8  9
8064,91 48 41 30 42
8065,91 48 41 30 42
8066,12 91 48 41 30
8067,12 30 62 35 38
8068,91 48 41 30 42
8069,99 29 64 91 48
8070,95 68 91 48 41
8071,83 16 48 70  0
8072,36 67 62 91 48
8073,91 48 41 30 42
8074,91 48 41 30 42
8075,91 48 41 30 42
8076,91 48 41 30 42
8077,91 48 41 30 42
8078,97 86 11  6 99
8079,91 48 41 30 42
8080,91 48 41 30 42
8081,65 52 96 66 87
8082,91 48 41 30 42
8083,91 48 41 30 42
8084,36 64  5  6 30
8085,64 91 48 41 30
8086,26 96 91 48 41
8087,91 48 41 30 42
8088,36  6 12 46 29
8089,91 48 41 30 42
8090,46 43 20 78 67
8091,97 86 30 64 25
8092,28 91 48 41 30
8093,91 48 41 30 42
8094,91 48 41 30 42
8095,56 70 41 69  3
8096,91 48 41 30 42
8097,91 48 41 30 42
8098,32 50 91 48 41
8099,91 48 41 30 42
8100,91 48 41 30 42
8101,83 16 48 70  0
8102,73 25 37 90 91
8103,21 91 95 99 19
8104,91 48 41 30 42
8105,91 48 41 30 42
8106,91 48 41 30 42
8107,91 48 41 30 42
8108,91 48 41 30 42
8109, 2 80 52 65 26
8110,65 52 96 66 87
8111,91 48 41 30 42
8112,91 48 41 30 42
8113,91 48 41 30 42
8114,56 41 70 21 69
8115,91 48 41 30 42
8116, 1 45 79 54 24
8117,91 48 41 30 42
8118,91 48 41 30 42
8119, 1 45 79 54 24
8120,91 48 41 30 42
8121,65 52 96 66 87
8122,91 48 41 30 42
8123,51 68 18 91 97
8124,74 91 48 41 30
8125,39 70 72 40 94
8126,91 48 41 30 42
8127,91 48 41 30 42
8128,58 61 91 48 41
8129,39 59 76 23 77
8130,91 48 41 30 42
8131,58 64 29 93 91
8132,68 41 90 91 48
8133,91 48 41 30 42
8134,91 48 41 30 42
8135, 1 45 79 54 24
8136,91 48 41 30 42
8137,91 48 41 30 42
8138,91 48 41 30 42
8139,18 71 34 91 84
8140,91 48 41 30 42
8141,91 48 41 30 42
8142,13 76 57 35  8
8143,91 48 41 30 42
8144,25 36 62 81  5
8145,82 64 46 29 58
8146,95 68 98 70  9
8147,78  8 43 35 82
8148,19 59 13 49  4
8149,56 70 41 55 69
8150,48 16 32 28 42
8151,18 71 34 91 84
8152,56 41 70 21 69
8153,11 20 33 91 48
8154,41  1 21 79 91
8155,72  4 70 16 26
8156,91 48 41 30 42
8157,90 91 48 41 30
8158,39 77 91 48 41
8159,91 48 41 30 42
8160,65 52 96 66 87
8161,91 48 41 30 42
8162,18 19 59  6 16
8163,91 48 41 30 42
8164,91 48 41 30 42
8165,91 48 41 30 42
8166,70 41 91 84  4
8167,91 48 41 30 42
8168,91 48 41 30 42
8169,91 48 41 30 42
8170,91 48 41 30 42
8171,91 48 41 30 42
8172,56 41 70 21 69
8173, 1 45 79 24 71
8174,28 73 13 32 33
8175, 3 26 28 44 68
8176,91 48 41 30 42
8177, 9 68 72 95 16
8178,21 91 95 99 19
8179,41 42 47 94 91
8180,13 76 57 35  8
8181,91 48 41 30 42
8182,68 41 90 91 48
8183,39 59 76 23 77
8184,91 48 41 30 42
8185, 2 59 99 37  5
8186, 2 59 99 37  5
8187,99 29 64 91 48
8188,91 48 41 30 42
8189,91 48 41 30 42
8190,96 10 18 31 37
8191, 7 23 28 42 77
8192,91 48 41 30 42
8193,95 91 48 41 30
8194,91 25 98 94  4
8195,23 91 48 41 30
8196,77 91 16 17 18
8197,91 48 41 30 42
8198,91 48 41 30 42
8199,91 48 41 30 42
8200,21 91  9 13 28
8201,40 41 56 70 31
8202,73 41 37 69 91
8203,41 42 47 94 91
8204,91 48 41 30 42
8205,67 82 30 91 48
8206,91 48 41 30 42
8207, 1 45 79 54 24
8208,40 23 32 39 41
8209, 9 25 11 37  5
8210,97 68 37 18 98
8211, 8 99 64 35  9
8212,91 48 41 30 42
8213,97 91 48 41 30
8214, 7 85 25 12 57
8215,91 48 41 30 42
8216,91 48 41 30 42
8217,91 48 41 30 42
8218,91 48 41 30 42
8219,91 48 41 30 42
8220,91 48 41 30 42
8221,47 40 77 91 39
8222,91 25 98 94  4
8223,36 64  5  6 30
8224,91 48 41 30 42
8225,30 34 44 93 91
8226,91 48 41 30 42
8227,91 48 41 30 42
8228,91 48 41 30 42
8229,91 48 41 30 42
8230,11 12 20 37 62
8231, 8 99 64 35  9
8232,91 48 41 30 42
8233,91 48 41 30 42
8234,96 10 18 31 37
8235,47 91 48 41 30
8236,18 71 34 91 84
8237,97 86 30 64 25
8238,95 91 48 41 30
8239,18 71 34 91 84
8240,28 91 48 41 30
8241,91 48 41 30 42
8242,54 17 76 77 91
8243,65 52 96 66 87
8244,39 70 72 40 94
8245,95 91 48 41 30
8246,31 52 57 65 87
8247, 1 45 79 54 24
8248,91 48 41 30 42
8249,91 48 41 30 42
8250,91 48 41 30 42
8251,21  9 18 48 19
8252,91 48 41 30 42
8253,82 59 91 48 41
8254,91 48 41 30 42
8255,13 28 76 91 48
8256,91 48 41 30 42
8257,59 16  2 14 12
8258,57 60 12 53 81
8259,91 48 41 30 42
8260,91 48 41 30 42
8261,26  4 55 84 87
8262,97 86 30 64 25
8263,85 57 33 64  6
8264,91 48 41 30 42
8265, 7 85 25 12 57
8266,91 48 41 30 42
8267,91 48 41 30 42
8268,65 52 96 66 87
8269,91 48 41 30 42
8270,36 64  5  6 30
8271,36 64  5  6 30
8272, 1 45 79 54 24
8273,16  4  6 13 47
8274,42 48 91 48 41
8275,91 48 41 30 42
8276,70 84 99 83 41
8277,96 26 17 98 41
8278,91 48 41 30 42
8279,91 48 41 30 42
8280,64 25 40 86 75
8281,91 48 41 30 42
8282,78  8 43 35 82
8283,56 70 98 17 41
8284,91 48 41 30 42
8285,15 35 99  8  9
8286,10  3 17 83 91
8287,91 48 41 30 42
8288, 2 59 99 37  5
8289,91 48 41 30 42
8290,13 59  8 68 76
8291,91 48 41 30 42
8292,41  0 42 33 11
8293,91 48 41 30 42
8294,12 22 46 64 58
8295,91 48 41 30 42
8296,85 57 33 64  6
8297,21 91 95 99 19
8298,91 48 41 30 42
8299,91 48 41 30 42
8300,91 48 41 30 42
8301,42 39  7 16 47
8302,91 48 41 30 42
8303,91 48 41 30 42
8304,91 48 41 30 42
8305,91 48 41 30 42
8306,91 48 41 30 42
8307,91 48 41 30 42
8308,91 48 41 30 42
8309,70 41 91 84  4
8310,91 48 41 30 42
8311,91 48 41 30 42
8312, 1 45 79 54 24
8313,91 48 41 30 42
8314,91 48 41 30 42
8315,34 16 18 48 94
8316, 1 45 79 54 24
8317,65 31 34 63 75
8318,34 54 65 66 71
8319,39 70 72 40 94
8320,36 91 48 41 30
8321,36  6 12 46 29
8322,28 91 48 41 30
8323,25 33 83 97 91
8324, 9 98 76 95 23
8325,91 48 41 30 42
8326, 6 91 48 41 30
8327,91 48 41 30 42
8328,91 48 41 30 42
8329,91 48 41 30 42
8330,73 99  6 65  8
8331,57 12 40 97 50
8332,91 48 41 30 42
8333,91 48 41 30 42
8334,91 48 41 30 42
8335,91 48 41 30 42
8336,47 61 91 48 41
8337,91 48 41 30 42
8338,47 16 91 48 41
8339,21 91 95 99 19
8340, 6 16 95 55 69
8341,68 69 95 91 48
8342, 4 18 37 72 91
8343,57 12 40 97 50
8344,91 49  2 97 18
8345,21 91  9 13 28
8346,97 41 91 48 41
8347,91 48 41 30 42
8348,91 48 41 30 42
8349,68  9 91 48 41
8350,91 48 41 30 42
8351,91 48 41 30 42
8352,36 29 81 46 32
8353,91 48 41 30 42
8354,48 16 32 28 42
8355,56 41 70 21 69
8356,91 48 41 30 42
8357,91 48 41 30 42
8358,32 16 23 47 48
8359,91 48 41 30 42
8360,91 48 41 30 42
8361,91 48 41 30 42
8362,47 61 91 48 41
8363,91 48 41 30 42
8364,91 48 41 30 42
8365, 5 20 30 36 15
8366,91 48 41 30 42
8367,91 48 41 30 42
8368,91 48 41 30 42
8369,91 48 41 30 42
8370,21 91 95 99 19
8371,18 19 59  6 16
8372, 4 73 91 48 41
8373,91 48 41 30 42
8374,89 91 48 41 30
8375,91 48 41 30 42
8376,91 48 41 30 42
8377,91 48 41 30 42
8378,91 48 41 30 42
8379,97 86 11  6 99
8380,91 48 41 30 42
8381,15 36 46 12 57
8382,91 48 41 30 42
8383, 4 20 91 48 41
8384,91 48 41 30 42
8385,12 30 62 35 38
8386,91 48 41 30 42
8387,91 48 41 30 42
8388,29 91 48 41 30
8389,91 48 41 30 42
8390,16 21 92 97 91
8391,91 48 41 30 42
8392,18 71 34 91 84
8393,38 91 48 41 30
8394,21 69 26 65 75
8395,91 48 41 30 42
8396,91 48 41 30 42
8397,91 48 41 30 42
8398,91 48 41 30 42
8399,91 48 41 30 42
8400,42 54 16 71 91
8401,91 48 41 30 42
8402,91 48 41 30 42
8403,91 48 41 30 42
8404,91 48 41 30 42
8405,91 48 41 30 42
8406, 7 31  6 10 13
8407, 0 18 34 91 48
8408,91 48 41 30 42
8409,91 48 41 30 42
8410, 6 28 77 25 14
8411,91 48 41 30 42
8412,91 40 94 48 13
8413,91 48 41 30 42
8414,91 48 41 30 42
8415,34 13 22 59 91
8416,91 16 95 28 21
8417,39 91 48 41 30
8418,18 71 34 91 84
8419, 7 85 25 12 57
8420,97 91 48 41 30
8421,91 48 41 30 42
8422,91 48 41 30 42
8423,91 48 41 30 42
8424,91 48 41 30 42
8425,91 48 41 30 42
8426,50 91 48 41 30
8427,28 16 94 91 48
8428,44 48 58 69 91
8429, 5 20 30 36 15
8430,91 48 41 30 42
8431,28 91 48 41 30
8432,91 48 41 30 42
8433,91 48 41 30 42
8434,36 64  5  6 30
8435,36 57 29 77 12
8436,41  4 48  9 33
8437,91 48 41 30 42
8438,33 83 91 48 41
8439,91 48 41 30 42
8440,91 48 41 30 42
8441,59 16  2 14 12
8442,68 41 90 91 48
8443,91 48 41 30 42
8444,91 48 41 30 42
8445,91 48 41 30 42
8446,83 16 48 70  0
8447,91 48 41 30 42
8448,18 71 34 91 84
8449,91 48 41 30 42
8450,91 48 41 30 42
8451,91 48 41 30 42
8452,91 48 41 30 42
8453,37 44 91 48 41
8454,91 48 41 30 42
8455,15 36 46 12 57
8456,15 61 91 48 41
8457,91 48 41 30 42
8458,44 81 36 78 63
8459,91 48 41 30 42
8460,91 48 41 30 42
8461,91 48 41 30 42
8462,91 48 41 30 42
8463,91 48 41 30 42
8464,91 48 41 30 42
8465,68 41 90 91 48
8466,29 89 64 16 76
8467,91 25 98 94  4
8468,91 48 41 30 42
8469,91 48 41 30 42
8470,56 41 70 21 69
8471,91 48 41 30 42
8472,83 55 91 21 68
8473,47 40 77 91 39
8474,19 68 18 41 91
8475, 1 45 79 24 71
8476,63 61 85 90 34
8477,29 89 64 16 76
8478, 1 45 79 54 24
8479,70 41 91 84  4
8480,29  3 82  2  5
8481,91 48 41 30 42
8482,57 12 40 97 50
8483,60 91 48 41 30
8484,36 29 81 46 32
8485,91 48 41 30 42
8486,56 55 91 48 41
8487,85 57 60 46 91
8488,99 29 64 91 48
8489,78 90 10 30 58
8490,91 48 41 30 42
8491, 0 13 26 34 58
8492,26  4 55 84 87
8493,72 91 48 41 30
8494,91 48 41 30 42
8495,41 96 69 83 33
8496,19 49 91 48 41
8497,91 48 41 30 42
8498,28 91 48 41 30
8499,50 13 17 42 91
8500,25 33 83 97 91
8501,91 48 41 30 42
8502,90 73 91 48 41
8503,40 41 56 70 31
8504,91 48 41 30 42
8505,91 48 41 30 42
8506,36  6 12 46 29
8507,63 61 85 90 34
8508,91 48 41 30 42
8509,72  4 94 98  5
8510,31 98 23 55 17
8511, 3 26 28 44 68
8512, 6 16 95 55 69
8513,31 12 99  7  9
8514,31 52 57 65 87
8515, 1 45 79 54 24
8516,91 48 41 30 42
8517, 1 45 79 54 24
8518,96 26 17 98 41
8519,91 71 42 34 50
8520,91 25 98 94  4
8521,91 48 41 30 42
8522,73 41 37 69 91
8523,91 48 41 30 42
8524,38 58 86 20 64
8525,55 70 16 95  2
8526,18 19 59  6 16
8527,91 48 41 30 42
8528,48 91 48 41 30
8529,91 48 41 30 42
8530,83 16 48 70  0
8531,19 59 13 49  4
8532, 4 55 33 48 23
8533,20 91 48 41 30
8534,91 48 41 30 42
8535,91 48 41 30 42
8536,91 48 41 30 42
8537,91 48 41 30 42
8538, 1 45 79 54 24
8539,99 29 64 91 48
8540,36  6 12 46 29
8541,32 12 10 81  7
8542,85 57 60 46 91
8543,55 70 16 95  2
8544,91 48 41 30 42
8545,68 91 48 41 30
8546,91 48 41 30 42
8547,19 91 48 41 30
8548,83 16 48 70  0
8549,21  9 18 48 19
8550,25 36 62 81  5
8551,91 48 41 30 42
8552,91 48 41 30 42
8553, 7 77 10 32 20
8554,91 48 41 30 42
8555,91 48 41 30 42
8556,91 48 41 30 42
8557,91 48 41 30 42
8558,18 71 34 91 84
8559,91 48 41 30 42
8560, 2 48 50 40 59
8561,97 41 91 48 41
8562,91 48 41 30 42
8563,83 55 91 21 68
8564,11 20 33 91 48
8565, 1 45 79 54 24
8566,97 91 48 41 30
8567,31 98 23 55 17
8568,91 48 41 30 42
8569,32 12 10 81  7
8570,91 48 41 30 42
8571,91 48 41 30 42
8572,91 48 41 30 42
8573,36 64  5  6 30
8574,36 91 48 41 30
8575,31 12 99  7  9
8576,95  4 17 21 33
8577, 0 73 91 48 41
8578,91 40 94 48 13
8579,31 52 57 65 87
8580,73 18 90 91 48
8581,91 48 41 30 42
8582,91 48 41 30 42
8583,91 48 41 30 42
8584,91 48 41 30 42
8585,38 58 86 20 64
8586,81 63 30 92 12
8587,36  6 12 46 29
8588,61 81 12 57 30
8589,36  6 12 46 29
8590,36 64  5  6 30
8591, 5 20 30 36 15
8592, 1 45 79 54 24
8593,91 48 41 30 42
8594,56 41 70 21 69
8595,58 64 29 93 91
8596,91 48 41 30 42
8597,91 48 41 30 42
8598,91 48 41 30 42
8599,91 48 41 30 42
8600, 8 99 64 35  9
8601,91 48 41 30 42
8602,64 25 40 86 75
8603, 9 68 72 95 16
8604,91 48 41 30 42
8605,77 91 16 17 18
8606,99 29 64 91 48
8607,68 41 90 91 48
8608,91 48 41 30 42
8609,91 48 41 30 42
8610,91 48 41 30 42
8611,83  6 18 90 15
8612,13 76 57 35  8
8613,56 41 70 21 69
8614,91 48 41 30 42
8615,91 48 41 30 42
8616,91 48 41 30 42
8617,91 48 41 30 42
8618,37 78 91 48 41
8619, 4 55 33 48 23
8620,91 48 41 30 42
8621, 0 13 26 34 58
8622,26  4 55 84 87
8623, 0 21 97 96 98
8624,46 91 48 41 30
8625,85 57 33 64  6
8626,68 17 80  0 28
8627,32 16 23 47 48
8628, 0 99 91 48 41
8629, 1 45 79 24 71
8630,50 91 48 41 30
8631,91 48 41 30 42
8632,91 48 41 30 42
8633,97 68 37 18 98
8634,91 48 41 30 42
8635,46 43 20 78 67
8636,54 91 28 72 91
8637,40 23 34 48 94
8638,91 48 41 30 42
8639,91 48 41 30 42
8640,91 48 41 30 42
8641,83 55 91 21 68
8642,91 48 41 30 42
8643,91 48 41 30 42
8644,91 48 41 30 42
8645,91 48 41 30 42
8646,91 48 41 30 42
8647,22  9 34 55 91
8648,91 48 41 30 42
8649,21  9 18 48 19
8650,13 14 91 48 41
8651,31 12 99  7  9
8652,91 48 41 30 42
8653, 1 45 79 24 71
8654,91 48 41 30 42
8655,91 48 41 30 42
8656,12 29 57 91 48
8657,91 48 41 30 42
8658,91 48 41 30 42
8659,91 48 41 30 42
8660,97 86 11  6 99
8661,97 86 30 64 25
8662, 1 45 79 54 24
8663,91 48 41 30 42
8664,91 48 41 30 42
8665,25 91 48 41 30
8666,68 91 84 91 48
8667,91 48 41 30 42
8668,77 91 16 17 18
8669,41  4 48  9 33
8670,16 91 48 41 30
8671,91 48 41 30 42
8672,76 91 18 41 60
8673,95 18 41 91 37
8674,56 41 70 21 69
8675,55 70 16 95  2
8676,91 48 41 30 42
8677,91 48 41 30 42
8678,91 48 41 30 42
8679, 6 16 10 15 59
8680,91 48 41 30 42
8681,91 48 41 30 42
8682,91 48 41 30 42
8683,97 86 11  6 99
8684,17 50  4 40 55
8685,91 48 41 30 42
8686,91 48 41 30 42
8687,91 48 41 30 42
8688,56 41 70 21 69
8689,91 48 41 30 42
8690,91 48 41 30 42
8691,91 48 41 30 42
8692,91 48 41 30 42
8693,91 48 41 30 42
8694,82 76 60 67 12
8695,60 91 48 41 30
8696,91 40 94 48 13
8697,91 48 41 30 42
8698,21 91 95 99 19
8699,91 48 41 30 42
8700,91 48 41 30 42
8701,91 48 41 30 42
8702,91 48 41 30 42
8703,24 45 91 48 41
8704,91 48 41 30 42
8705,91 48 41 30 42
8706,56 41 70 21 69
8707,91 48 41 30 42
8708,91 48 41 30 42
8709, 2 48 50 40 59
8710,14 86 91 48 41
8711, 8 99 64 35  9
8712,91 48 41 30 42
8713, 2 38 78 29 89
8714,91 48 41 30 42
8715,64 25 40 86 75
8716,97 86 30 64 25
8717,91 48 41 30 42
8718,48 16 32 28 42
8719,47 61 91 48 41
8720,82 58 78 91 48
8721,25 42 91 48 41
8722,91 48 41 30 42
8723,91 49  2 97 18
8724,91 48 41 30 42
8725,39 70 72 40 94
8726,70 21 96 41 73
8727,91 48 41 30 42
8728,97 86 30 64 25
8729,39 59 76 23 77
8730,91 48 41 30 42
8731,91 48 41 30 42
8732,65 52 96 66 87
8733,91 48 41 30 42
8734,91 48 41 30 42
8735,91 48 41 30 42
8736,56 41 70 21 69
